Id	Chapter	CacheType	ResId	Assets	AssetNames	Links
983	2	monster	1005	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
984	2	monster	1006	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
985	2	monster	1007	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
986	2	monster	1008	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
987	2	monster	1009	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
988	2	monster	2001	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
989	2	monster	2002	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
990	2	monster	2003	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
991	2	monster	2004	1254;1894;1922;1703;1636;1924;1275;1615;1921;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdmusketeer_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_qiangkou_01.prefab;assets/resources/sound/npc/guaiwu_shoothuoqiang_01.wav;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bullet_01.prefab;assets/resources/monster_fx/campaign_wild/02_blof/6_mon_blof_chentu_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
992	2	monster	2005	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
993	2	monster	2006	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
994	2	monster	2007	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
995	2	monster	2008	1261;1646;1643;1894;1926;	assets/resources/monster/campaign_wild/03_kdarmy/5_mon_kdshotgun_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kds_bullet_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shootsandan_01.wav;	2;
996	2	monster	2009	1281;1894;1922;1703;1925;1650;1647;1557;1268;1928;1629;1710;	assets/resources/monster/campaign_wild/04_silvershield/5_mon_sslaser_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_shoothongwaixian_01.wav;assets/resources/monster_fx/campaign_wild/public/6_monster_yujing_redline_01.prefab;assets/resources/sound/npc/guaiwu_shootjiguang_01.wav;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_qiangkou_01.prefab;assets/resources/monster_fx/campaign_wild/04_silvershield/6_mon_sslas_laser_01.prefab;assets/resources/monster_fx/campaign_wild/6_monster_yujing_01.prefab;assets/resources/monster/campaign_wild/03_kdarmy/6_mon_kdm_bomb_01.prefab;assets/resources/sound/npc/guaiwu_touzhixiao_01.wav;assets/resources/monster_fx/campaign_wild/03_kdarmy/6_mon_kdm_baozha_01.prefab;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_02.prefab;	2;
997	2	level_obj	2026	1792;1769;1797;1776;1798;1786;	assets/resources/monster_fx/public/gold.prefab;assets/resources/monster_fx/public/6_public_gold_02.prefab;assets/resources/monster_fx/public/health.prefab;assets/resources/monster_fx/public/6_public_hp_02.prefab;assets/resources/monster_fx/public/mana.prefab;assets/resources/monster_fx/public/6_public_mp_02.prefab;	
998	2	level	2027	854;	assets/scenes/mapdata_1118/chengwai_01.unity;	999;1000;1001;1002;1003;1004;1005;1006;1007;1008;1009;1010;1011;1012;1013;1014;1015;1016;1017;1018;1019;1020;1021;1022;1023;1024;1025;1026;1027;
999	2	monster	1001	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1000	2	monster	1002	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1001	2	monster	1003	1090;1894;1920;1491;1921;1704;1495;1492;1917;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmcbow_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_05.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_02.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_01.prefab;assets/resources/sound/npc/guaiwu_huiwuxiao_01.wav;	2;
1002	2	monster	1004	1090;1894;1920;1491;1921;1704;1495;1492;1917;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmcbow_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_05.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_02.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_01.prefab;assets/resources/sound/npc/guaiwu_huiwuxiao_01.wav;	2;
1003	2	monster	1005	1097;1894;1920;1488;1921;1704;1496;1489;1490;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmspear_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_tuci_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_03.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_04.prefab;	2;
1004	2	monster	1006	1097;1894;1920;1488;1921;1704;1496;1489;1490;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmspear_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_tuci_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_03.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_04.prefab;	2;
1005	2	monster	1007	1097;1894;1920;1488;1921;1704;1496;1489;1490;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmspear_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_tuci_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_03.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_04.prefab;	2;
1006	2	monster	1008	1097;1894;1920;1488;1921;1704;1496;1489;1490;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmspear_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_tuci_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_03.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_04.prefab;	2;
1007	2	monster	2001	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1008	2	monster	2002	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1009	2	monster	2003	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1010	2	monster	2004	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1011	2	monster	2005	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1012	2	monster	2006	1090;1894;1920;1491;1921;1704;1495;1492;1917;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmcbow_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_05.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_02.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_01.prefab;assets/resources/sound/npc/guaiwu_huiwuxiao_01.wav;	2;
1013	2	monster	2007	1097;1894;1920;1488;1921;1704;1496;1489;1490;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmspear_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_tuci_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_03.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_04.prefab;	2;
1014	2	monster	2008	1097;1894;1920;1488;1921;1704;1496;1489;1490;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmspear_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_tuci_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_03.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_04.prefab;	2;
1015	2	monster	2009	1097;1894;1920;1488;1921;1704;1496;1489;1490;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmspear_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_02.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_tuci_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_03.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_04.prefab;	2;
1016	2	monster	2010	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1017	2	monster	2011	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1018	2	monster	2012	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1019	2	monster	2013	1082;1894;1920;1483;1921;1704;1463;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmblade_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_01.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_gedang_01.prefab;	2;
1020	2	monster	2014	1090;1894;1920;1491;1921;1704;1495;1492;1917;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmcbow_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_05.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_02.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_01.prefab;assets/resources/sound/npc/guaiwu_huiwuxiao_01.wav;	2;
1021	2	monster	2015	1090;1894;1920;1491;1921;1704;1495;1492;1917;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmcbow_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_05.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_02.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_01.prefab;assets/resources/sound/npc/guaiwu_huiwuxiao_01.wav;	2;
1022	2	monster	2016	1090;1894;1920;1491;1921;1704;1495;1492;1917;	assets/resources/monster/campaign_desert/01_tlpmarmy/5_mon_tlpmcbow_01.prefab;assets/resources/sound/npc/mon.prefab;assets/resources/sound/npc/guaiwu_huiwuzhong_01.wav;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_daoguang_05.prefab;assets/resources/sound/npc/guaiwu_jizhong_tongyong_01.wav;assets/resources/monster_fx/campaign_wild/public/6_mon_baodian_01.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_02.prefab;assets/resources/monster_fx/campaign_desert/01_tlpmarmy/6_mon_tlpm_shejian_01.prefab;assets/resources/sound/npc/guaiwu_huiwuxiao_01.wav;	2;
